"Car Make","Car Model","Year","Engine Size (L)","Horsepower","Torque (lb-ft)","0-60 MPH Time (seconds)","Price (in USD)","MPG"
"Volvo","S60 PoleStar AWD","2015","3.0","281.25","","4.799822222222222","","21.0"
"Mercedes-Benz","S63 AMG","2011","5.5","515.625","","3.6111515151515152","","18.0"
"Mercedes-Benz","CLS63 AMG","2013","5.5","515.625","","2.7558787878787876","","19.0"
"Volvo","S60 FWD","2012","2.5","234.375","","6.36608","","23.0"
"Mercedes-Benz","Maybach S600","2017","6.0","562.5","","3.310222222222222","","16.0"
"Mercedes-Benz","AMG S65 Coupe","2018","6.0","562.5","","2.526222222222222","","16.0"
"Volvo","S60 B5","2024","2.0","187.5","","7.9576","","30.0"
"Volvo","S60 AWD PHEV","2021","2.0","187.5","","5.759786666666667","","30.0"
"Mercedes-Benz","AMG S63 4matic Plus Coupe","2021","4.0","375.0","","3.5998666666666668","","19.0"
"Mercedes-Benz","GLS600 4matic Maybach","2022","4.0","375.0","","5.710133333333333","","17.0"
"Mercedes-Benz","S63 AMG 4matic Coupe","2015","5.5","515.625","","2.618084848484848","","18.0"
"Volvo","S60 CC AWD","2017","2.0","187.5","","7.1997333333333335","","25.0"
"Mercedes-Benz","AMG S63 4matic","2017","5.5","515.625","","3.430593939393939","","18.0"
"Mercedes-Benz","S600","2003","5.5","515.625","","3.6111515151515152","","14.0"
"Mercedes-Benz","S65 AMG","2015","6.0","562.5","","3.310222222222222","","15.0"
"Mercedes-Benz","AMG S63 4matic Plus Convertible","2021","4.0","375.0","","3.227466666666667","","17.0"
"Mercedes-Benz","S600","1996","6.0","375.0","","4.965333333333333","","14.0"
"Mercedes-Benz","S65 AMG","2009","6.0","562.5","","3.310222222222222","","13.0"
"Mercedes-Benz","AMG S63 4matic","2018","4.0","375.0","","4.717066666666666","","20.0"
"Mercedes-Benz","AMG S63 4matic Plus","2020","4.0","375.0","","4.717066666666666","","20.0"
"Mercedes-Benz","Maybach S680 4matic","2024","6.0","562.5","","3.1447111111111106","","15.0"
"Mercedes-Benz","S600 Coupe","1996","6.0","375.0","","3.7893333333333334","","14.0"
"Mercedes-Benz","S600","2004","5.5","515.625","","3.6111515151515152","","13.0"
"Volvo","S60 Polestar AWD","2017","2.0","187.5","","7.1997333333333335","","23.0"
"Mercedes-Benz","S65 AMG","2012","6.0","562.5","","3.310222222222222","","15.0"
"Volvo","S60 B5","2022","2.0","187.5","","7.9576","","30.0"
"Audi","S6","2016","4.0","375.0","","4.0964","","21.0"
"Mercedes-Benz","CLS63 AMG","2009","6.2","387.5","","3.667096774193548","","14.0"
"Volvo","S60 R AWD","2005","2.5","234.375","","5.759786666666667","","18.0"
"Mercedes-Benz","CLS63 AMG S 4matic","2014","5.5","515.625","","2.618084848484848","","18.0"
"Volvo","S60 AWD","2019","2.0","187.5","","7.1997333333333335","","25.0"
"Mercedes-Benz","GLS600 4matic Maybach","2023","4.0","375.0","","5.710133333333333","","17.0"
"Audi","S6","2010","5.2","325.0","","4.726615384615385","","16.0"
"Audi","S6","2009","5.2","325.0","","4.726615384615385","","16.0"
"Mercedes-Benz","S65 AMG","2013","6.0","562.5","","3.310222222222222","","15.0"
"Mercedes-Benz","AMG S63 4matic Coupe","2018","4.0","375.0","","3.5998666666666668","","20.0"
"Volvo","S60 AWD PHEV","2019","2.0","187.5","","5.759786666666667","","31.0"
"Volvo","S60 T8 AWD Recharge","2022","2.0","187.5","","5.759786666666667","","30.0"
"Volvo","S60 Inscription FWD","2017","2.0","187.5","","7.9576","","29.0"
"Mercedes-Benz","AMG S65 Convertible","2019","6.0","562.5","","2.2648888888888887","","16.0"
"Mercedes-Benz","S600","2011","5.5","515.625","","3.6111515151515152","","14.0"
"Volvo","S60 Inscription FWD","2018","2.0","187.5","","7.9576","","29.0"
"Mercedes-Benz","AMG GLS63","2018","5.5","515.625","","4.152824242424242","","15.0"
"Volvo","S60 FWD","2018","2.0","187.5","","7.9576","","29.0"
"Mercedes-Benz","AMG S65 Convertible","2018","6.0","562.5","","2.2648888888888887","","16.0"
"Mercedes-Benz","GLS600 4matic Maybach","2024","4.0","375.0","","5.710133333333333","","16.0"
"Mercedes-Benz","S65 AMG","2008","6.0","562.5","","3.310222222222222","","13.0"
"Mercedes-Benz","CLS63 AMG","2008","6.2","387.5","","3.667096774193548","","14.0"
"Volvo","S60 AWD","2011","3.0","281.25","","4.799822222222222","","21.0"
"Volvo","S60 CC AWD","2016","2.5","234.375","","5.759786666666667","","23.0"
"Volvo","S60 T8 AWD Recharge","2023","2.0","187.5","","5.759786666666667","","31.0"
"Audi","S6 Wagon","1995","2.2","206.25","","7.2223030303030304","","18.0"
"Audi","S6","2015","4.0","375.0","","4.0964","","20.0"
"Audi","S6","2011","5.2","325.0","","4.726615384615385","","16.0"
"Mercedes-Benz","S600 Coupe","1994","6.0","375.0","","3.7893333333333334","","13.0"
"Mercedes-Benz","S600","2016","6.0","562.5","","3.310222222222222","","16.0"
"Volvo","S60 AWD","2003","2.5","234.375","","5.759786666666667","","19.0"
"Mercedes-Benz","AMG S63 4matic Plus Convertible","2020","4.0","375.0","","3.227466666666667","","18.0"
"Mercedes-Benz","CLS63 AMG S 4matic","2015","5.5","515.625","","2.618084848484848","","18.0"
"Volvo","S70","1998","2.4","150.0","","11.319","","21.0"
"Volvo","S70","2000","2.3","215.625","","7.87408695652174","","21.0"
"Audi","S7","2013","4.0","375.0","","4.0964","","20.0"
"Audi","S7","2020","2.9","271.875","","5.650206896551724","","22.0"
"Volvo","S70","1999","2.3","215.625","","7.87408695652174","","20.0"
"Audi","S7","2018","4.0","375.0","","4.0964","","18.0"
"Audi","S7","2022","2.9","271.875","","5.650206896551724","","22.0"
"Audi","S7","2017","4.0","375.0","","4.0964","","21.0"
"Audi","S7","2014","4.0","375.0","","4.0964","","20.0"
"Volvo","S70 AWD","1999","2.4","225.0","","6.827333333333333","","19.0"
"Audi","S7","2021","2.9","271.875","","5.650206896551724","","22.0"
"Audi","S7","2023","2.9","271.875","","5.650206896551724","","22.0"
"Audi","S7","2016","4.0","375.0","","4.0964","","21.0"
"Audi","S7","2024","2.9","181.25","","8.475310344827585","","22.0"
"Volvo","S70 AWD","2000","2.4","225.0","","6.827333333333333","","19.0"
"Audi","S7","2015","4.0","375.0","","4.0964","","20.0"
"Volvo","S80/S80 Premier","2004","2.9","271.875","","6.244965517241379","","19.0"
"Volvo","S80/S80 Executive","2003","2.9","181.25","","9.367448275862069","","20.0"
"Volvo","S80 FWD","2013","3.2","200.0","","8.48925","","22.0"
"Volvo","S80 AWD","2015","3.0","281.25","","5.4618666666666655","","22.0"
"Audi","S8","2015","4.0","375.0","","4.0964","","20.0"
"Volvo","S80 AWD","2008","3.0","281.25","","5.4618666666666655","","18.0"
"Audi","S8 quattro","2002","4.2","262.5","","5.851999999999999","","15.0"
"Volvo","S80 FWD","2012","3.2","200.0","","8.48925","","23.0"
"Audi","S8","2008","5.2","325.0","","4.726615384615385","","15.0"
"Volvo","S80/S80 Executive","2001","2.8","262.5","","6.468000000000001","","19.0"
"Volvo","S80 AWD","2014","3.0","281.25","","5.4618666666666655","","21.0"
"Volvo","S80 FWD","2011","3.2","200.0","","8.48925","","22.0"
"Volvo","S80","2000","2.8","262.5","","6.468000000000001","","18.0"
"Audi","S8 quattro","2001","4.2","262.5","","5.851999999999999","","15.0"
"Volvo","S80 FWD","2010","3.2","200.0","","8.48925","","21.0"
"Volvo","S80 AWD","2004","2.5","234.375","","6.554239999999999","","20.0"
"Audi","S8","2009","5.2","325.0","","4.726615384615385","","15.0"
"Volvo","S80 AWD","2009","3.0","281.25","","5.4618666666666655","","18.0"
"Audi","S8","2024","4.0","375.0","","4.717066666666666","","18.0"
"Volvo","S80/S80 Executive","2002","2.9","181.25","","9.367448275862069","","19.0"
"Volvo","S80 AWD","2010","3.0","281.25","","5.4618666666666655","","19.0"
"Volvo","S80 FWD","2008","3.2","200.0","","8.48925","","19.0"
"Audi","S8","2017","4.0","375.0","","4.0964","","18.0"
"Volvo","S80","1999","2.8","262.5","","6.468000000000001","","19.0"
"Volvo","S80 FWD","2014","3.2","200.0","","8.48925","","23.0"
"Volvo","S80 FWD","2006","2.5","234.375","","7.24416","","22.0"
"Audi","S8","2020","4.0","375.0","","4.717066666666666","","16.0"
"Volvo","S80 AWD","2005","2.5","234.375","","6.554239999999999","","20.0"
"Audi","S8","2021","4.0","375.0","","4.717066666666666","","16.0"
"Volvo","S80 AWD","2013","3.0","281.25","","5.4618666666666655","","21.0"
"Volvo","S80 FWD","2016","2.0","187.5","","9.0552","","29.0"
"Volvo","S80 FWD","2005","2.5","234.375","","7.24416","","22.0"
"Volvo","S80 FWD","2009","3.2","200.0","","8.48925","","20.0"
"Audi","S8","2018","4.0","375.0","","4.0964","","18.0"
"Volvo","S80 FWD","2007","3.2","200.0","","8.48925","","19.0"
"Volvo","S80 FWD","2015","2.0","187.5","","9.0552","","29.0"
"Audi","S8","2014","4.0","375.0","","4.0964","","18.0"
"Volvo","S80 AWD","2011","3.0","281.25","","5.4618666666666655","","21.0"
"Audi","S8","2013","4.0","375.0","","4.0964","","18.0"
"Audi","S8","2023","4.0","375.0","","4.717066666666666","","18.0"
"Volvo","S80 AWD","2012","3.0","281.25","","5.4618666666666655","","21.0"
"Volvo","S80 AWD","2007","3.2","200.0","","7.680749999999999","","19.0"
"Audi","S8","2016","4.0","375.0","","4.0964","","18.0"
"Audi","S8","2007","5.2","325.0","","4.726615384615385","","15.0"
"Audi","S8","2022","4.0","375.0","","4.717066666666666","","17.0"
"Volvo","S80 AWD","2006","2.5","234.375","","6.554239999999999","","20.0"
"Audi","S8","2003","4.2","262.5","","5.851999999999999","","16.0"
"Audi","RS e-tron GT","2022","","","","","","81.0"
"Audi","RS e-tron GT","2023","","","","","","81.0"
"Audi","RS e-tron GT","2024","","","","","","85.0"
"Mercedes-Benz","SLS AMG GT Roadster","2014","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT 63 S 4matic Plus","2023","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2020","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT 63 4matic Plus","2020","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT R Roadster","2020","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT Roadster","2020","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT S","2017","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT Coupe","2021","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT C Roadster","2020","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT C Roadster","2019","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","SLS AMG GT Coupe","2014","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT 63 4matic Plus","2021","4.0","375.0","","3.5998666666666668","","18.0"
"Mercedes-Benz","SLS AMG GT Roadster","2015","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT 63 4matic Plus","2023","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT 63 S 4matic Plus","2019","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2023","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT C Coupe","2018","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT Roadster","2018","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT 63 S 4matic Plus","2021","4.0","375.0","","3.5998666666666668","","18.0"
"Mercedes-Benz","SLS AMG GT Coupe","2013","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT 63 4matic Plus","2019","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT S","2016","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","SLS AMG GT Coupe","2015","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT C Coupe","2020","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT Coupe","2019","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT C Roadster","2021","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT R Coupe","2021","4.0","450.0","","3.2666666666666666","","16.0"
"Mercedes-Benz","AMG GT R Coupe","2020","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT 63 S 4matic Plus","2020","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT S Coupe","2018","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT R Coupe","2019","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT C Coupe","2019","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT Coupe","2020","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT 43 4matic Plus","2021","3.0","187.5","","7.1997333333333335","","22.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2021","3.0","187.5","","7.1997333333333335","","22.0"
"Mercedes-Benz","AMG GT C Coupe","2021","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT S Coupe","2019","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT Roadster","2021","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT Coupe","2018","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2019","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT 43 4matic Plus","2023","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT 43 4matic Plus","2022","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","SLS AMG GT Roadster","2013","6.2","465.0","","3.161290322580645","","15.0"
"Mercedes-Benz","AMG GT C Roadster","2018","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GT 55 4matic Plus (coupe)","2024","4.0","375.0","","3.227466666666667","","16.0"
"Mercedes-Benz","AMG GT 63 4matic Plus (coupe)","2024","4.0","375.0","","3.227466666666667","","16.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2024","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT 63 4matic Plus","2024","4.0","375.0","","3.5998666666666668","","17.0"
"Mercedes-Benz","AMG GT","2017","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT Roadster","2019","4.0","450.0","","3.2666666666666666","","18.0"
"Mercedes-Benz","AMG GT 43 4matic Plus","2024","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT 53 4matic Plus","2022","3.0","187.5","","7.1997333333333335","","21.0"
"Mercedes-Benz","AMG GT R Coupe","2018","4.0","450.0","","3.2666666666666666","","17.0"
"Mercedes-Benz","AMG GLC63 S 4matic Plus Coupe","2021","4.0","375.0","","4.717066666666666","","17.0"
"Mercedes-Benz","AMG C63 Convertible","2018","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG C63 S","2020","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","AMG C63 Coupe","2018","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG GLC63 4matic","2018","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG C63 S","2018","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","C63 AMG Black Series Coupe","2013","6.2","387.5","","3.287741935483871","","16.0"
"Mercedes-Benz","AMG C63 Convertible","2021","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG C63 S","2016","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","AMG GLC63 S 4matic Coupe","2018","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG C63 Coupe","2017","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","C63 AMG","2010","6.3","393.75","","3.6088888888888886","","15.0"
"Mercedes-Benz","AMG C63 Convertible","2020","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG GLC63 S 4matic Plus Coupe","2020","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG GLC63 4matic Coupe","2018","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","C63 AMG","2009","6.2","387.5","","3.667096774193548","","15.0"
"Mercedes-Benz","C63 AMG","2011","6.2","387.5","","3.667096774193548","","15.0"
"Mercedes-Benz","AMG C63 S Convertible","2023","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG GLC63 S 4matic Coupe","2019","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","C63 AMG","2014","6.2","387.5","","3.667096774193548","","15.0"
"Mercedes-Benz","AMG C63 S","2017","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","C63 AMG Coupe","2013","6.2","387.5","","3.287741935483871","","15.0"
"Mercedes-Benz","AMG C63 S","2015","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","AMG C63 Convertible","2019","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG GLC63 4matic Plus","2020","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG C63 Coupe","2021","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","C63 AMG Coupe","2012","6.2","387.5","","3.287741935483871","","15.0"
"Mercedes-Benz","AMG C63 Coupe","2020","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","C63 AMG","2008","6.2","387.5","","3.667096774193548","","15.0"
"Mercedes-Benz","AMG C63 S Convertible","2018","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG C63 S Convertible","2021","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","C63 AMG Black Series Coupe","2012","6.2","387.5","","3.287741935483871","","16.0"
"Mercedes-Benz","AMG C63 S Coupe","2020","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG GLC63 4matic Plus","2021","4.0","375.0","","4.717066666666666","","17.0"
"Mercedes-Benz","AMG C63 S Coupe","2017","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG GLC63 4matic","2019","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG C63","2015","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","AMG C63 S Coupe","2021","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","C63 AMG Coupe","2015","6.2","387.5","","3.287741935483871","","15.0"
"Mercedes-Benz","AMG C63","2019","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","AMG GLC63 4matic Plus Coupe","2021","4.0","375.0","","4.717066666666666","","17.0"
"Mercedes-Benz","AMG C63","2020","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","AMG C63 S Coupe","2018","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG C63 Coupe","2019","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG C63 S Convertible","2019","4.0","375.0","","3.3973333333333335","","20.0"
"Mercedes-Benz","AMG C63","2017","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","AMG C63 S Coupe","2023","4.0","375.0","","3.3973333333333335","","19.0"
"Mercedes-Benz","AMG GLC63 4matic Coupe","2019","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG GLC63 4matic Plus Coupe","2020","4.0","375.0","","4.717066666666666","","18.0"
"Mercedes-Benz","AMG C63","2016","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","C63 AMG Coupe","2014","6.2","387.5","","3.287741935483871","","15.0"
"Mercedes-Benz","AMG C63","2018","4.0","375.0","","3.7893333333333334","","20.0"
"Mercedes-Benz","AMG C63 S","2019","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","AMG C63 S","2021","4.0","375.0","","3.7893333333333334","","21.0"
"Mercedes-Benz","C63 AMG","2013","6.2","387.5","","3.667096774193548","","15.0"
"Mercedes-Benz","AMG C63 S Convertible","2020","4.0","375.0","","3.3973333333333335","","20.0"
